complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel
CBK0001606,TXN00006400,False,USR91446,MCH8696,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,3.0,12.0,False,3582.55,False,Other/Unclassified,UNAUTHORISED,Suspicious high-value payment disputed by customer. call dropped,In Progress,High,Email
CBK0002403,TXN00000926,False,USR32749,MCH6945,2026-03-17 00:00:00,2026-03-19 13:26:00,2026-04-17 13:26:01,2.5597222222222222,29.000011574074072,False,486.0,False,Item/Service Not Delivered,no service,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,In Progress,Medium,Chatbot
CBK0000227,TXN00013273,False,USR34180,MCH1485,2026-02-07 00:00:00,2026-02-09 08:37:14,,2.359189814814815,,False,465.76,False,Account Takeover / Unauthorized,login compromised,User claims account was compromised before transaction.,Pending Bank,High,Email
CBK0001960,TXN00008459,False,USR48339,MCH3765,2026-01-07 05:57:00,2026-01-12 00:00:00,2026-02-09 00:00:00,4.752083333333333,28.0,False,3145.24,False,Account Takeover / Unauthorized,Account Takeover,Customer complaint text unclear due to poor call center notes.,In Progress,Medium,Call Center
CBK0001588,TXN00006200,False,USR71373,MCH4370,2026-01-25 00:00:00,2026-01-28 00:00:00,,3.0,,False,5233.09,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,In Progress,Medium,Email
CBK0001798,TXN00017706,False,USR24802,MCH9650,2026-01-22 20:39:26,2026-01-24 00:00:00,2026-02-18 20:39:00,1.1392824074074075,25.860416666666666,False,1159.44,False,Account Takeover / Unauthorized,Account Takeover,User says UPI PIN was not entered by them.,Closed,Low,Branch
CBK0001827,TXN00003656,False,USR60742,MCH3472,2026-03-26 00:00:00,2026-04-11 00:00:00,,16.0,,False,1011.36,False,General Complaint / Dispute,dispute raised,complaint received after multiple failed attempts.,Rejected,Low,Branch
CBK0000688,TXN00018235,False,USR63160,MCH6399,2026-02-17 08:49:47,2026-02-19 00:00:00,2026-03-18 00:00:00,1.6320949074074074,27.0,False,5681.16,False,General Complaint / Dispute,Customer Dispute,User says UPI PIN was not entered by them.,Rejected,High,App
CBK0000752,TXN00012584,False,USR47668,MCH3678,2026-01-17 00:00:00,2026-02-16 00:00:00,,30.0,,False,397.91,False,General Complaint / Dispute,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Closed,Low,App
CBK0001815,TXN00017040,False,USR53591,MCH4590,2026-03-11 16:43:08,,2026-04-05 00:00:00,,,False,2935.06,False,Item/Service Not Delivered,item not received,Payment made to unknown merchant as per customer statement.,In Progress,Medium,IVR
CBK0001151,TXN00002195,False,USR98362,MCH1468,2026-03-30 22:38:33,2026-04-05 01:38:00,,5.124618055555556,,False,4960.35,False,Account Takeover / Unauthorized,Unauthorized Transaction,Complaint received after multiple failed attempts.,Rejected,Low,App
CBK0001978,TXN00012089,False,USR83284,MCH4334,2026-03-31 04:45:00,2026-04-04 00:00:00,2026-04-28 00:00:00,3.8020833333333335,24.0,False,1931.29,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,Open,Low,IVR
CBK0002239,TXN00004673,False,USR82373,MCH4473,2026-02-13 09:50:18,2026-02-19 00:00:00,2026-02-26 04:50:18,5.5900694444444445,7.201597222222222,False,1272.25,False,General Complaint / Dispute,Customer Dispute,Customer says amount was debited twice.,Resolved,Low,Chatbot
CBK0000122,TXN00015011,False,USR79150,MCH7474,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-18 00:00:00,10.0,11.0,False,1339.61,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,In Progress,Low,Email
CBK0002045,TXN00002711,False,USR57231,MCH4181,2026-01-23 00:00:00,2026-01-31 00:00:00,2026-02-12 00:00:00,8.0,12.0,False,3969.0,False,Other/Unclassified,Service Not Provided,Customer complaint text unclear due to poor call center notes.,Closed,Low,Chatbot
CBK0002258,TXN00014019,False,USR41320,MCH3992,2026-03-09 00:00:00,2026-03-11 00:00:00,2026-03-31 00:00:00,2.0,20.0,False,1550.0,False,Account Takeover / Unauthorized,ATO,User claims account was compromised before transaction.,Resolved,Low,Email
CBK0000693,TXN00018137,False,USR29306,MCH7744,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,3.0,0.0,False,7022.75,False,Amount Mismatch,extra amount deducted,Customer says txn was not authorized.,In Progress,Medium,IVR
CBK0001415,TXN00018932,False,USR90778,MCH1764,2026-03-29 04:23:47,2026-03-31 10:23:00,2026-04-15 10:23:47,2.2494560185185186,15.000543981481481,False,1825.0,False,Account Takeover / Unauthorized,not done by me,complaint received after multiple failed attempts.,Open,High,IVR
CBK0002664,TXN00008946,False,USR84093,MCH1298,2026-01-06 13:57:53,2026-01-09 07:57:53,2026-02-08 07:57:00,2.75,29.999386574074073,False,815.57,False,Other/Unclassified,unauth txn,Suspicious high-value payment disputed by customer. details missing,Rejected,Medium,IVR
CBK0000088,TXN00002716,False,USR62830,MCH4381,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-15 00:00:00,3.0,21.0,False,8825.16,False,Other/Unclassified,incorrect amount,merchant service was not delivered after payment.,Rejected,Medium,Call Center
CBK0001542,TXN00007849,False,USR68559,MCH4064,2026-01-21 03:43:00,2026-01-23 03:43:00,2026-02-15 03:43:00,2.0,23.0,False,1413.0,False,Other/Unclassified,Service Not Provided,Complaint received after multiple failed attempts.,Pending Bank,Medium,Branch
CBK0001636,TXN00012003,False,USR66224,MCH3992,2026-02-20 00:00:00,2026-02-27 00:00:00,,7.0,,False,1641.33,False,Amount Mismatch,extra amount deducted,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,In Progress,Medium,App
CBK0001260,TXN00011332,False,USR93701,MCH3846,2026-02-19 00:00:00,2026-02-27 00:00:00,2026-02-28 00:00:00,8.0,1.0,False,529.68,False,Other/Unclassified,service failed,Merchant service was not delivered after payment.,Resolved,Medium,Call Center
CBK0001376,TXN00009369,False,USR24660,MCH4473,2026-02-16 00:00:00,2026-02-19 00:00:00,2026-03-06 00:00:00,3.0,15.0,False,2070.15,False,Account Takeover / Unauthorized,Account Takeover,Customer complaint text unclear due to poor call center notes.,Resolved,Low,Branch
CBK0002079,TXN00014711,False,USR67922,MCH2492,2026-01-22 00:35:57,2026-01-25 00:00:00,,2.9750347222222224,,False,1709.84,False,General Complaint / Dispute,complaint,Payment made to unknown merchant as per customer statement.,Pending Bank,Low,Chatbot
CBK0000239,TXN00005752,False,USR34028,MCH3100,2026-01-06 00:00:00,2026-01-11 00:00:00,2026-01-12 00:00:00,5.0,1.0,False,1800.88,False,Account Takeover / Unauthorized,login compromised,Customer says transaction was not authorized.,Rejected,Low,Branch
CBK0001807,TXN00002417,False,USR50995,MCH1244,2026-03-20 13:07:59,,2026-04-08 00:00:00,,,False,3188.13,False,Item/Service Not Delivered,merchant service issue,User says UPI PIN was not entered by them.,Rejected,Medium,App
CBK0000146,TXN00008795,False,USR87406,MCH4568,2026-02-22 00:00:00,,,,,False,1052.0,False,Account Takeover / Unauthorized,account hacked,Payment made to unknown merchant as per customer statement.,Open,Medium,Call Center
CBK0000356,TXN00001423,False,USR36629,MCH4418,2026-03-22 00:00:00,2026-04-02 00:00:00,2026-04-11 13:31:00,11.0,9.563194444444445,False,6009.85,False,Account Takeover / Unauthorized,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,Open,Medium,IVR
CBK0002417,TXN00005056,False,USR27928,MCH8953,2026-01-29 00:00:00,2026-01-31 00:00:00,,2.0,,False,6278.49,False,Item/Service Not Delivered,delivery issue,User claims account was compromised before transaction.,In Progress,Critical,Call Center
CBK0002185,TXN00001072,False,USR78593,MCH4473,2026-01-23 00:00:00,,2026-02-11 00:00:00,,,False,893.6,False,Other/Unclassified,unauth txn,customer says transaction was not authorized.,Open,Medium,Chatbot
CBK0001004,TXN00001391,False,USR43520,MCH6140,2026-01-19 06:14:05,2026-01-22 04:14:00,,2.916608796296296,,False,1852.28,False,Other/Unclassified,scam,Customer complaint text unclear due to poor call center notes.,Open,Low,Branch
CBK0001848,TXN00016662,False,USR91934,MCH8779,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-27 00:00:00,0.0,14.0,False,4341.13,False,Other/Unclassified,fraud,Customer says amount was debited twice.,In Progress,Low,Call Center
CBK0001547,TXN00019722,False,USR58117,MCH9568,2026-02-07 20:23:00,2026-02-17 00:00:00,,9.150694444444444,,False,11641.0,False,Amount Mismatch,extra amount deducted,User claims account was compromised before transaction.,In Progress,High,IVR
CBK0000984,TXN00019434,False,USR68023,MCH4473,2026-01-11 23:06:15,2026-01-15 00:00:00,2026-01-20 16:06:15,3.037326388888889,5.671006944444445,False,7211.97,False,Item/Service Not Delivered,merchant service issue,Customer says amount was debited twice.,Open,Medium,Email
CBK0001709,TXN00014343,False,USR26622,MCH8668,2026-02-04 00:00:00,2026-02-02 00:00:00,2026-02-17 00:00:00,-2.0,15.0,True,2893.0,False,Other/Unclassified,Service Not Provided,User says UPI PIN was not entered by them.,Open,Medium,Branch
CBK0000533,TXN00001047,False,USR30500,MCH9291,2026-01-19 06:20:45,2026-01-21 00:00:00,,1.7355902777777779,,False,518.0,False,Item/Service Not Delivered,item not received,suspicious high-value payment disputed by customer.,Resolved,Low,Chatbot
CBK0001449,TXN00008116,False,USR21449,MCH7397,2026-03-27 00:00:00,2026-03-29 15:23:00,2026-03-29 00:00:00,2.640972222222222,-0.6409722222222223,False,19544.3,False,Account Takeover / Unauthorized,login compromised,Customer says amount was debited twice.,Resolved,Medium,Email
CBK0002230,TXN00009287,False,USR50434,MCH1683,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-02-03 00:00:00,3.0,21.0,False,1407.0,False,Other/Unclassified,fraud,Merchant service was not delivered after payment.,In Progress,Medium,Chatbot
CBK0002645,TXN00004392,False,USR43033,MCH3019,2026-02-18 00:00:00,2026-02-21 12:13:00,2026-03-09 12:13:05,3.509027777777778,16.00005787037037,False,272.46,False,Item/Service Not Delivered,merchant service issue,User claims account was compromised before transaction.,Rejected,Low,Chatbot
CBK0001756,TXN00005028,False,USR40684,MCH7978,2026-02-22 00:00:00,,2026-03-10 00:00:00,,,False,1800.13,False,Account Takeover / Unauthorized,login compromised,User reports money deducted but merchant denies receiving payment.,Pending Bank,High,Chatbot
CBK0002566,TXN00000405,False,USR64878,MCH8953,2026-03-13 09:18:13,2026-03-24 00:00:00,2026-04-08 00:00:00,10.612349537037037,15.0,False,3060.38,False,Item/Service Not Delivered,not delivered,suspicious high-value payment disputed by customer.,In Progress,Low,App
CBK0001998,TXN00000406,False,USR93650,MCH2266,2026-01-31 22:47:03,2026-02-01 00:00:00,2026-02-06 01:47:00,0.050659722222222224,5.074305555555555,False,2066.08,False,Other/Unclassified,Fraud Suspected,Customer says amount was debited twice.,In Progress,High,Chatbot
CBK0002432,TXN00013381,False,USR11036,MCH9344,2026-03-31 00:00:00,2026-04-02 05:19:00,2026-04-15 00:00:00,2.2215277777777778,12.778472222222222,False,738.73,False,Amount Mismatch,extra amount deducted,User claims account was compromised before transaction.,Pending Bank,Medium,IVR
CBK0002553,TXN00012590,False,USR41260,MCH4089,2026-03-16 00:00:00,2026-03-31 00:00:00,2026-04-17 00:00:00,15.0,17.0,False,8645.0,False,General Complaint / Dispute,dispute raised,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Closed,High,IVR
CBK0001586,TXN00001182,False,USR80241,MCH7734,2026-03-30 00:00:00,2026-04-04 00:00:00,,5.0,,False,261.51,False,Other/Unclassified,service failed,User says UPI PIN was not entered by them. pls check asap,Pending Bank,Medium,Branch
CBK0000371,TXN00002374,False,USR58639,MCH5954,2026-03-31 00:00:00,2026-04-03 04:13:08,,3.175787037037037,,False,1428.93,False,Other/Unclassified,unauth txn,Customer complaint text unclear due to poor call center notes.,Resolved,Medium,App
CBK0000424,TXN95161,False,USR40061,MCH1589,2026-03-22 09:02:49,2026-03-24 00:00:00,2026-04-20 00:00:00,1.6230439814814814,27.0,False,4157.35,False,Amount Mismatch,Wrong Amount,Payment made to unknown merchant as per customer statement.,Open,Low,IVR
CBK0000513,TXN00003962,False,USR43455,MCH5580,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-03-16 12:04:00,5.0,23.502777777777776,False,12077.97,False,Amount Mismatch,Wrong Amount,Complaint received after multiple failed attempts. urgent,Resolved,High,Chatbot
CBK0002660,TXN00015268,False,USR84844,MCH9709,2026-03-23 00:00:00,2026-03-25 00:00:00,2026-04-20 10:49:25,2.0,26.450983796296295,False,4086.0,False,Item/Service Not Delivered,delivery issue,Suspicious high-value payment disputed by customer.,Open,Medium,Email
CBK0001531,TXN00018893,False,USR98962,MCH8250,2026-02-28 21:20:00,2026-03-01 00:00:00,,0.1111111111111111,,False,3450.22,False,Duplicate Debit,Duplicate Debit,User claims account was compromised before transaction. pls check asap,Pending Bank,Medium,Email
CBK0002447,TXN00012629,False,USR35956,MCH8605,2026-02-13 00:00:00,2026-03-16 00:00:00,2026-04-04 00:00:00,31.0,19.0,False,3056.74,False,Item/Service Not Delivered,item not received,Customer says transaction was not authorized. NA,Open,Medium,Call Center
CBK0002348,TXN00012938,False,USR62273,MCH3100,2026-03-09 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,10.0,1.0,False,3749.0,False,Account Takeover / Unauthorized,account hacked,User claims account was compromised before transaction.,Open,Low,App
CBK0001063,TXN00000271,False,USR23350,MCH6258,2026-03-17 03:29:28,2026-03-18 00:00:00,,0.854537037037037,,False,16937.48,False,Account Takeover / Unauthorized,Account Takeover,Customer says amount was debited twice.,Pending Bank,Medium,IVR
CBK0002087,TXN00011160,False,USR29051,MCH4590,2026-03-17 00:00:00,2026-03-18 00:00:00,2026-04-03 09:26:00,1.0,16.393055555555556,False,1773.89,False,Item/Service Not Delivered,no service,Customer says amount was debited twice.,Rejected,Low,Branch
CBK0001065,TXN00018250,False,USR21407,MCH5172,2026-01-11 00:00:00,2026-01-14 23:22:45,2026-01-19 00:00:00,3.9741319444444443,4.025868055555556,False,4835.58,False,Account Takeover / Unauthorized,not done by me,Customer complaint text unclear due to poor call center notes.,Closed,Low,IVR
CBK0001629,TXN00012665,False,USR52097,MCH2757,2026-03-16 00:00:00,2026-03-19 00:00:00,,3.0,,False,3223.69,False,Item/Service Not Delivered,delivery issue,Complaint received after multiple failed attempts.,In Progress,High,Email
CBK0002793,TXN00005174,False,USR39885,MCH8673,2026-02-06 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,6.0,0.0,False,1679.19,False,Other/Unclassified,unauth txn,user reports money deducted but merchant denies receiving payment.,Resolved,High,Chatbot
CBK0000626,TXN00018979,False,USR61349,MCH5687,2026-02-02 04:41:35,,2026-02-28 00:00:00,,,False,2995.87,False,Other/Unclassified,scam,Customer says transaction was not authorized.,In Progress,Medium,Chatbot
CBK0001911,TXN00009220,False,USR30497,MCH8391,2026-02-23 14:29:24,2026-02-27 00:00:00,2026-03-14 00:00:00,3.39625,15.0,False,914.0,False,Item/Service Not Delivered,no service,User says UPI PIN was not entered by them.,Open,Medium,App
CBK0001509,TXN00011866,False,USR37594,MCH9858,2026-02-16 12:27:00,2026-02-27 00:00:00,,10.48125,,False,628.55,False,Other/Unclassified,service failed,Customer says transaction was not authorized.,Resolved,Low,Chatbot
CBK0001657,TXN00002770,False,USR79332,MCH7033,2026-03-19 00:00:00,2026-03-22 00:00:00,2026-03-28 17:25:00,3.0,6.725694444444445,False,1004.64,False,Account Takeover / Unauthorized,ATO,Customer says transaction was not authorized.,Open,Medium,Email
CBK0000201,TXN00011466,False,USR99920,MCH9344,2026-02-06 00:00:00,2026-02-09 00:00:00,2026-03-04 00:00:00,3.0,23.0,False,860.0,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,In Progress,High,Email
CBK0000550,TXN00015783,False,USR50831,MCH8921,2026-03-27 00:00:00,,2026-04-07 00:00:00,,,False,2852.68,False,Account Takeover / Unauthorized,account hacked,Customer complaint text unclear due to poor call center notes.,In Progress,Medium,IVR
CBK0000685,TXN00011648,False,USR24719,MCH5852,2026-02-08 00:00:00,2026-02-11 00:00:00,,3.0,,False,2218.94,False,Duplicate Debit,charged twice,User claims account was compromised before transaction.,Rejected,Medium,Email
CBK0000692,TXN00005181,False,USR70317,MCH3740,2026-03-01 13:57:00,2026-03-05 00:00:00,2026-03-15 00:57:00,3.41875,10.039583333333333,False,1107.86,False,Item/Service Not Delivered,no service,Merchant service was not delivered after payment.,Open,Low,Chatbot
CBK0001243,TXN00018079,False,USR63150,MCH6850,2026-03-25 00:00:00,2026-03-29 00:00:00,2026-04-07 02:25:00,4.0,9.100694444444445,False,8988.28,False,Duplicate Debit,Duplicate Debit,Complaint received after multiple failed attempts.,Resolved,Medium,Chatbot
CBK0000309,TXN00008361,False,USR59660,MCH3485,2026-02-12 00:00:00,2026-02-23 00:00:00,2026-03-12 00:00:00,11.0,17.0,False,5163.82,False,General Complaint / Dispute,customer issue,User claims account was compromised before transaction.,Open,Low,Email
CBK0000183,TXN00018275,False,USR61083,MCH2383,2026-03-29 06:16:45,2026-04-08 07:16:00,2026-04-29 00:00:00,10.041145833333333,20.697222222222223,False,894.24,False,Amount Mismatch,Wrong Amount,Suspicious high-value payment disputed by customer.,Rejected,Low,Call Center
CBK0000453,TXN00008829,False,USR76027,MCH5301,2026-03-25 17:00:00,2026-03-29 00:00:00,2026-04-13 13:00:00,3.2916666666666665,15.541666666666666,False,19778.02,False,Item/Service Not Delivered,Merchant Not Delivered,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,In Progress,High,Branch
CBK0000470,TXN00016736,False,USR95074,MCH2822,2026-02-08 00:00:00,2026-02-10 17:51:46,2026-03-12 00:00:00,2.7442824074074075,29.255717592592593,False,15548.64,False,Other/Unclassified,Fraud Suspected,User claims account was compromised before transaction.,Rejected,Medium,Chatbot
CBK0001507,TXN00014680,False,USR38336,MCH1475,2026-01-29 00:00:00,2026-02-28 00:00:00,2026-03-25 00:00:00,30.0,25.0,False,6017.37,False,Amount Mismatch,Wrong Amount,Payment made to unknown merchant as per customer statement.,Rejected,Low,Chatbot
